"Code","Symbol","Industry","Board"
"XMBD.L","DBXT MSCI BRAZ 1C","Unknown","London"
"XMMD.L","DBXT MSCI EM 1C","Unknown","London"
"XMEM.L","DBXT MSCI EM 1C","Unknown","London"
"XMAD.L","DBXT MSCI EM AS 1C","Unknown","London"
"XMAS.L","DBXT MSCI EM AS 1C","Unknown","London"
"XMLD.L","DBXT MSCI EM LA 1C","Unknown","London"
"XMLA.L","DBXT MSCI EM LA 1C","Unknown","London"
"XMXD.L","DBXT MSCI EMEA 1C","Unknown","London"
"XMEA.L","DBXT MSCI EMEA 1C","Unknown","London"
"XMEU.L","DBXT MSCI EU 1C","Unknown","London"
"XMED.L","DBXT MSCI EU 1C","Unknown","London"
"XMID.L","DBXT MSCI INDO 1C","Unknown","London"
"XIDD.L","DBXT MSCI INDO 1C","Unknown","London"
"XMJD.L","DBXT MSCI JAP 1C","Unknown","London"
"XMJP.L","DBXT MSCI JAP 1C","Unknown","London"
"XKS2.L","DBXT MSCI KOREA 1C","Unknown","London"
"XKSD.L","DBXT MSCI KOREA 1C","Unknown","London"
"XMTD.L","DBXT MSCI TAIW 1C","Unknown","London"
"XMTW.L","DBXT MSCI TAIW 1C","Unknown","London"
"XMUD.L","DBXT MSCI USA 1C","Unknown","London"
"XMUS.L","DBXT MSCI USA 1C","Unknown","London"
"XMWD.L","DBXT MSCI WORLD 1C","Unknown","London"
