"Code","Symbol","Industry","Board"
"R-ABFII.JK","Asian Bond Fund -","Unknown","Jakarta"
"MPPA.JK","Matahari Putra Pr","Unknown","Jakarta"
"PTBA.JK","Tambang Batubara","Unknown","Jakarta"
"RAJA.JK","Rukun Raharja Tbk","Unknown","Jakarta"
"GPRA-W.JK","Waran Seri I Perd","Unknown","Jakarta"
"LPCK.JK","Lippo Cikarang Tb","Unknown","Jakarta"
"TRIL.JK","Triwira Insanlest","Unknown","Jakarta"
"BBRI.JK","Bank Rakyat Indon","Unknown","Jakarta"
"COWL-W.JK","Waran Seri I Cowe","Unknown","Jakarta"
"ALMI.JK","Alumindo Light Me","Unknown","Jakarta"
"MREI.JK","Maskapai Reasuran","Unknown","Jakarta"
"CTRA.JK","Ciputra Developme","Unknown","Jakarta"
"MLPL-W.JK","Waran Seri I Mult","Unknown","Jakarta"
"BIPI.JK","BENAKAT INTEGRA","Unknown","Jakarta"
