"Code","Symbol","Industry","Board"
"MERIT.TR","MERIT TURIZM","Unknown","IST"
"MERKO.TR","Merko Gida Sanayi ve Ticaret AS","Unknown","IST"
"METAL.TR","Metal Gayrimenkul AS","Unknown","IST"
"METRO.TR","Metro Ticari ve Mali Yatirimlar AS","Unknown","IST"
"METUR.TR","Metemtur Otelcilik ve Turizm Islet. A.S.","Unknown","IST"
"MGROS.TR","Migros Ticaret AS","Unknown","IST"
"MIPAZ.TR","Milpa Tcr ve Sn Urnlr Pzlm Sny ve Tcr AS","Unknown","IST"
"MMCAS.TR","MMC Sanayi ve Ticari Yatirimlar AS","Unknown","IST"
"MNDRS.TR","Menderes Tekstil Sanayi ve Ticaret A.S.","Unknown","IST"
"MRDIN.TR","Mardin Cimento Sanayii ve Ticaret A.S.","Unknown","IST"
"MRGYO.TR","Marti Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"MRSHL.TR","Marshall Boya ve Vernik Sanayii A.S.","Unknown","IST"
"MRTGG.TR","Mert Gida Giyim Sanayi ve Ticaret A.S.","Unknown","IST"
"MUTLU.TR","Mutlu Aku ve Malzemeleri Sanayii AS","Unknown","IST"
"MZHLD.TR","Mazhar Zorlu Holding A.S.","Unknown","IST"
"NETAS.TR","Netas Telekomunikasyon AS","Unknown","IST"
"NIBAS.TR","Nigbas Nigde Beton Sanayii ve Ticaret AS","Unknown","IST"
"NTHOL.TR","Net Holding Anonim Sirketi","Unknown","IST"
"NTTUR.TR","Net Turizm Ticaret ve Sanayi A.S.","Unknown","IST"
"NUGYO.TR","Nurol Gayrimenkul Yatirim Ortakligi A.S.","Unknown","IST"
"NUHCM.TR","Nuh Cimento Sanayi A.S.","Unknown","IST"
"ODAS.TR","ODAS Elektrik Uretim Sanayi Ticaret AS","Unknown","IST"
"OLMIP.TR","Olmuksan Intl Paper Ambalj Sny v Tcrt AS","Unknown","IST"
"ORGE.TR","Orge Enerji Elektrik Taahhut AS","Unknown","IST"
"ORMA.TR","ORMA ORMAN MAHSULLERI","Unknown","IST"
"OSMEN.TR","OSMANLI MENKUL","Unknown","IST"
"OSTIM.TR","Ostim Endustriyel Yatirimlar Isletme AS","Unknown","IST"
"OTKAR.TR","Otokar Otomotiv ve Savunma Sanayi AS","Unknown","IST"
"OYAYO.TR","Oyak Yatirim Ortakligi A.S.","Unknown","IST"
"OYLUM.TR","Oylum Sinai Yatirimlar AS","Unknown","IST"
"OZBAL.TR","Ozbal Celik Boru Sanayi Ticaret ve","Unknown","IST"
"OZGYO.TR","Ozderici Gayrimenkul Yatirim Ortklg AS","Unknown","IST"
"OZKGY.TR","Ozak Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"OZRDN.TR","Ozerden Plastik Sanayi ve Ticaret AS","Unknown","IST"
"PAGYO.TR","Panora Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"PARSN.TR","Parsan Makina Parcalari Sanayii A.S.","Unknown","IST"
"PEGYO.TR","Pera Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"PENGD.TR","Penguen Gida Sanayi A.S.","Unknown","IST"
"PETKM.TR","Petkim Petrokimya Holding A.S.","Unknown","IST"
"PETUN.TR","Pinar Entegre Et ve Un Sanayii AS","Unknown","IST"
"PGSUS.TR","Pegasus Hava Tasimaciligi AS","Unknown","IST"
"PIMAS.TR","Pimas Plastik Insaat Malzemeleri A.S.","Unknown","IST"
"PINSU.TR","Pinar Su Sanayi ve Ticaret A.S.","Unknown","IST"
